date,developerResponse,review,rating,userName,title,review_processed,Topic_Class,Topic_Perc_Contrib,Reason
2024-03-25 05:43:39,"{'id': 42854747, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -Aoi', 'modified': '2024-03-27T06:05:34Z'}",Aplikasi sakit klo gaguna gausah dibikin,1,Aldipradit,Minus,aplikasi sakit klo gaguna gausah daftar,2,0.8576,tidak bisa login atau daftar
2024-03-25 05:27:44,"{'id': 42854766, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -Aoi', 'modified': '2024-03-27T06:06:31Z'}",nyusahin bngst,1,kntl09,Busuk,nyusahin bngst,2,0.6542,tidak bisa login atau daftar
2024-03-25 02:58:10,"{'id': 42854809, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala pendaftaran akun agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -Aoi', 'modified': '2024-03-27T06:07:55Z'}",Cuma mau daftar akun susahnya sampe jauuuuuhh...apakah ada udang di balik batu?,1,Stanley Leatemia,Daftar akun,daftar akun susah sampe jauuuuuhh udang batu,2,0.47,tidak bisa login atau daftar
2024-03-20 14:32:43,"{'id': 42749209, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Jika membutuhkan informasi lebih lanjut silakan hubungi BPJAMSOSTEK melalui layanan 175, Email, Whatsapp atau Sosial media resmi -AD\r\n', 'modified': '2024-03-22T03:40:35Z'}",Eror mulu sbl,2,yu18:9,-,error mulu sbl,0,0.5785,tidak bisa login atau check saldo
2024-03-25 00:17:56,"{'id': 42854830, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala login agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -Aoi', 'modified': '2024-03-27T06:08:53Z'}",Mau login loading mulu . Muter muter terus,1,Ndaylnt,Susah login,buka loading mulu muter muter,1,0.6573,tidak bisa login atau update data
2024-03-24 19:36:28,"{'id': 42854853, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala pengajuan klaim agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -Aoi', 'modified': '2024-03-27T06:10:20Z'}","Kapan sih siap upgrade nya??????
Capek” ke kantor terdekat tapi di suruh dari online tapi apk nya eror, gimana sih????",1,Sumrung,KAPAN BISA URUS JMO DARI APK LANGSUNG.,sih upgrade capek kantor suruh online aplikasi error gimana sih,2,0.6331,tidak bisa login atau daftar
2024-03-24 16:56:45,"{'id': 42826545, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. Kami terus melakukan peningkatan kualitas aplikasi, terkait kendala gagal login akun agar kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Terimakasih -SK\n', 'modified': '2024-03-26T03:13:27Z'}","Ga jelas sumpah, tiba2 log out sendiri dan pas mau login ga bisa2 udh brp hari ini astaga
Hari-hari harus berkutat dgn app pemerintah wakanda yg busuk gini nyet nyett",1,Dzikkkkkk,Login error,sumpah log out pas buka brp astaga kutat dgn aplikasi perintah wakanda busuk gin nyet nyett,2,0.6634,tidak bisa login atau daftar
2024-03-24 14:57:53,"{'id': 42826551, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. Kami terus melakukan peningkatan kualitas aplikasi, terkait kendala kendala klaim agar kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Terimakasih -SK\n', 'modified': '2024-03-26T03:14:20Z'}",klaim era maret makin dipersulit.,1,Annisa Chantika Puspita,klaim bpjsketenagakerjaan sulit,klaim era maret sulit,2,0.7248,tidak bisa login atau daftar
2024-03-24 14:19:27,"{'id': 42826564, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. Kami terus melakukan peningkatan kualitas aplikasi, terkait kendala kendala klaim agar kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Terimakasih -SK \n', 'modified': '2024-03-26T03:15:36Z'}","Pengajuan klaim bulan maret tapi konfirmasi wawancara masih bulan mei
Kerjaanya ngapain sih verifikasi data harus nunggu sebegitu lama!!",1,Syun234,Klaim JHT,aju klaim maret konfirmasi wawancara mei kerjaanya ngapain sih verifikasi data nunggu,2,0.8453,tidak bisa login atau daftar
2024-03-23 13:31:39,"{'id': 42796698, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJAMSOSTEK, mohon maaf atas ketidaknyamanannya. Kami terus melakukan peningkatan kualitas aplikasi, terkait kendala gagal login agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -Iqbal\r\n', 'modified': '2024-03-25T03:10:05Z'}",Aplikasi tidak bisa di akses hanya menampilkan laman loading terus,1,Teo PK,Aplikasi Loading,aplikasi akses tampil laman loading,1,0.8464,tidak bisa login atau update data
2024-03-22 22:45:08,"{'id': 42796776, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJAMSOSTEK, mohon maaf atas ketidaknyamanannya. Kami terus melakukan peningkatan kualitas aplikasi, terkait kendala klaim agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -Iqbal\r\n', 'modified': '2024-03-25T03:12:16Z'}","Gak beres nih, bangak yg tidak sesuai
Pengajuan Klamin JHG jadi gak bsa, Haduhh ampun ...
Kmha sih programmernya",1,zaiidleader,Ganti Developer nya ...,beres nih bangak sesuai aju klamin jhg bsa haduhh ampun kmha sih programmernya,0,0.7866,tidak bisa login atau check saldo
2024-03-22 17:28:50,"{'id': 42796798, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJAMSOSTEK, mohon maaf atas ketidaknyamanannya. Kami terus melakukan peningkatan kualitas aplikasi, terkait kendala gagal login agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -Iqbal\r\n', 'modified': '2024-03-25T03:12:53Z'}","error terus 
loading terus 
syuuuulit",1,shope busuk,aplikasi bumn gini amat,error loading syuuuulit,0,0.4715,tidak bisa login atau check saldo
2024-03-22 09:13:18,"{'id': 42796837, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJAMSOSTEK, mohon maaf atas ketidaknyamanannya. Kami terus melakukan peningkatan kualitas aplikasi, terkait kendala klaim agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -Iqbal\r\n', 'modified': '2024-03-25T03:13:48Z'}",rudet koplok dek nga claim oge ni harese,1,YoungSmith_,.,rudet koplok dek nga klaim oge ni harese,2,0.7277,tidak bisa login atau daftar
2024-03-22 08:35:14,"{'id': 42796865, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJAMSOSTEK, mohon maaf atas ketidaknyamanannya. Kami terus melakukan peningkatan kualitas aplikasi, terkait kendala klaim agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -Iqbal\r\n', 'modified': '2024-03-25T03:14:38Z'}",Emang sekarang gabisa ya claim jht lewat jmo,1,Jefrieko,Claim jht,emang klaim jht jmo,2,0.8205,tidak bisa login atau daftar
2024-03-20 18:17:28,"{'id': 42797010, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJAMSOSTEK, mohon maaf atas ketidaknyamanannya. Kami terus melakukan peningkatan kualitas aplikasi, terkait kendala gagal login dan cek saldo agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -Iqbal\r\n', 'modified': '2024-03-25T03:19:08Z'}","Apknya gajelas bgt, login gk bisabisa. Sekalinya bisa gabisa cek saldo aneh",1,Apaajedahserah,Gk jelas,apknya gajelas bgt buka bisabisa cek saldo aneh,1,0.8852,tidak bisa login atau update data
2024-03-20 09:18:01,"{'id': 42749224, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala pengecekan saldo, agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -AD\r\n', 'modified': '2024-03-22T03:41:42Z'}","Heran deh error mulu, kagak ada duit buat benerin appsnya apa gimana deh. Aplikasi pemerintah jelek bgt kek gini",1,aerpanasnyonya,Unable to Check RSJHT Saldo,heran deh error mulu kagak duit benerin appsnya gimana deh aplikasi perintah jelek bgt kek gin,2,0.9474,tidak bisa login atau daftar
2024-03-20 07:44:08,"{'id': 42749247, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Jika membutuhkan informasi lebih lanjut silakan hubungi BPJAMSOSTEK melalui layanan 175, Email, Whatsapp atau Sosial media resmi -AD\r\n', 'modified': '2024-03-22T03:42:35Z'}",untuk orang bpjs kalo di gajih itu kerja yang bner masa aplikasi jmo peningkatan udah 1bulan gak kelar-kelar apa uang nya habiss??segitu nya kah mempersulit perkerja,1,didinnn_,aplikasi aneh dari pihak bpjs kinerja sangat lambat,bpjs gajih aplikasi jmo tingkat kelar kelar uang habiss segitu kah sulit,2,0.8883,tidak bisa login atau daftar
2024-03-20 05:31:08,"{'id': 42749261, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala klaim JHT, agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -AD\r\n', 'modified': '2024-03-22T03:43:41Z'}",Jangan mau deh kalau mau cairin bpjs lewat aplikasi ini. Bakal lama bangeeeet. Mendinv onsite,1,RachmatPuja,Kecew,deh cairin bpjs aplikasi bangeeeet mendinv onsite,0,0.4582,tidak bisa login atau check saldo
2024-03-20 04:48:33,"{'id': 42749276, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala klaim JHT, agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -AD\r\n', 'modified': '2024-03-22T03:44:55Z'}","Masa ga bisa klaim JHT masa pengembangan mulu, mempersulit aja kalo klaim di lapak
Asik lama bgt",1,Scxxyz,Coba tolong lebih di perhatikan,klaim jht kembang mulu sulit klaim lapak asik bgt,2,0.9168,tidak bisa login atau daftar
2024-03-20 02:48:22,"{'id': 42749381, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Jika membutuhkan informasi lebih lanjut silakan hubungi BPJAMSOSTEK melalui layanan 175, Email, Whatsapp atau Sosial media resmi -AD\r\n', 'modified': '2024-03-22T03:54:18Z'}","Udah masuk dsb, tapi ngga bisa akses ke layanan semua…server error. Ini udah berbulan bulan server error…sebenarnya aplikasi ini bisa di pake apa ngga sih?, kacau developernya 🙈🥲",1,kesiaaaaa,Aplikasi ngga jelas,dsb ngga akses layan server error server error aplikasi pake ngga sih kacau developer,0,0.6215,tidak bisa login atau check saldo
2024-03-18 08:38:12,"{'id': 42749441, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Jika membutuhkan informasi lebih lanjut silakan hubungi BPJAMSOSTEK melalui layanan 175, Email, Whatsapp atau Sosial media resmi -AD\r\n', 'modified': '2024-03-22T03:59:50Z'}","Aplikasi buatan pemerintah pasti tolol"" bgt Padahal yg buat s3 Kebanyakan korupsi aja sih otaknya",2,pangguna kecewa,Aplikasi nggk jls,aplikasi daftar perintah tolol bgt korupsi sih otak,2,0.8956,tidak bisa login atau daftar
2024-03-19 13:39:46,"{'id': 42749406, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala pengkinian data, agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -AD\r\n', 'modified': '2024-03-22T03:56:06Z'}",Mengecewakan mau ambil hal sendiri kok dipersulit masa mau pengkinian data & klaim gabisa mulu dari februari buat apa ada aplikasi,1,azmyochan,Kecewa,kecewa ambil sulit data klaim mulu februari aplikasi,2,0.8998,tidak bisa login atau daftar
2024-03-19 07:20:29,"{'id': 42749413, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala klaim JHT, agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -AD\r\n', 'modified': '2024-03-22T03:56:49Z'}","Cairnya kok lama banget min, kayak bukan ambil uang sendiri",1,Mandie kaloaoq,Uang aku di putar kemana?,cair banget min kayak ambil uang,2,0.8939,tidak bisa login atau daftar
2024-03-19 03:15:14,"{'id': 42749426, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Jika membutuhkan informasi lebih lanjut silakan hubungi BPJAMSOSTEK melalui layanan 175, Email, Whatsapp atau Sosial media resmi -AD\r\n', 'modified': '2024-03-22T03:57:44Z'}","Dear BPJS, peningkatan data terus. Mempersulit klaim JHT. Jadwal wawancaranya juga lama banget dari tanggal pengajuan.",1,Hyyfghfrc,Klai JHT,dear bpjs tingkat data sulit klaim jht jadwal wawancara banget tanggal aju,2,0.8112,tidak bisa login atau daftar
2024-03-18 13:37:39,"{'id': 42749431, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala pengkinian data, agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -AD\r\n', 'modified': '2024-03-22T03:58:45Z'}",Tisak bisa pengkinian data berkali kali dengan alasan maintenance terus!!!,1,kecewague,3/10,tisak data alas maintenance,2,0.6705,tidak bisa login atau daftar
2024-03-15 13:12:37,"{'id': 42642308, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala cek saldo JHT agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -JR', 'modified': '2024-03-18T03:05:35Z'}","Bisa login, namun tidak bisa cek saldo JHT & nomor JHT tidak keluar",2,andyyahya,Mohon di follow up,buka cek saldo jht nomor jht,0,0.8541,tidak bisa login atau check saldo
2024-03-16 18:16:19,"{'id': 42642198, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -JR', 'modified': '2024-03-18T03:00:52Z'}","Ga di uji coba dulu apa gimana si, bikin aplikasi ga bener banget. Mau login aja susah nya minta ampun, padahal koneksi internet bagus banget tapi malah nyalahin koneksi internet. Di tambah mau cek jht ga bisa bisa hadeuhhh",1,Ente Kadang Kadang Ente,Aplikasi aneh,uji coba gimana si daftar aplikasi banget buka susah ampun koneksi internet bagus banget nyalahin koneksi internet cek jht hadeuhhh,2,0.6415,tidak bisa login atau daftar
2024-03-15 07:14:51,"{'id': 41813421, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Jika membutuhkan informasi lebih lanjut silakan hubungi BPJAMSOSTEK melalui layanan 175, Email, Whatsapp atau Sosial media resmi. -JR\n', 'modified': '2024-02-07T11:08:01Z'}",MeLakukan peningkatan Kapasitas????,2,As1604,Kpan JMO selesai,tingkat kapasitas,1,0.7696,tidak bisa login atau update data
2024-03-14 03:22:53,"{'id': 42642606, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala pengajuan klaim JHT agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -JR', 'modified': '2024-03-18T03:26:05Z'}","mau klaim nunggu kode verifikasi tapi ngga dikirim kirim sampe ngulang 3x setelah itu apk muter2 dan mau ngisi data lagi ternyata sudah ngga bisa, terus ini kelanjutannya gimana:(?",2,dillagustina,🥹,klaim nunggu kode verifikasi ngga kirim kirim sampe ngulang aplikasi muter ngisi data ngga gimana,0,0.6737,tidak bisa login atau check saldo
2024-03-15 01:50:59,"{'id': 42642340, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala aplikasi JMO agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -JR', 'modified': '2024-03-18T03:07:57Z'}",Dr tahun lalu 2023 sy donlowt tp sampe 24 belum bisa”,1,kumalaer,Penkinian data,dr tahun sy donlowt sampe,1,0.8562,tidak bisa login atau update data
2024-03-14 23:12:23,"{'id': 42642386, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala aplikasi JMO agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -JR', 'modified': '2024-03-18T03:11:11Z'}",aplikasi kaga jelas,1,bidndjwd,LEMOT,aplikasi kaga,2,0.7137,tidak bisa login atau daftar
2024-03-14 21:02:48,"{'id': 42642464, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -JR', 'modified': '2024-03-18T03:16:08Z'}","gapernah bisa cek saldo , silang mulu gajelasss",1,TAI BACOT,aplikasi lemot,gapernah cek saldo silang mulu gajelasss,0,0.7865,tidak bisa login atau check saldo
2024-03-14 15:40:27,"{'id': 42642489, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala pengkinian data agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -JR', 'modified': '2024-03-18T03:17:43Z'}","Pengkinian data masi tetap gak, udah mendatangi kantor cabang masih belum ada tindak lanjut sudah mau 2 minggu",1,Hasbysapurs,Layanan kurang baik,data mas kantor cabang tindak minggu,2,0.8282,tidak bisa login atau daftar
2024-03-14 12:00:28,"{'id': 42642511, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala pengkinian data agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -JR', 'modified': '2024-03-18T03:18:55Z'}",Kenapa tidak bisa cek saldo sama pengkinian data ?? Gimana nih min?,1,Miftah adi,Error terus,cek saldo data gimana nih min,0,0.4722,tidak bisa login atau check saldo
2024-03-14 11:40:33,"{'id': 42642535, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala pengkinian data agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -JR', 'modified': '2024-03-18T03:20:36Z'}",Gak bisa pengkinian data di suruh lewat lapak asik tapi proses pencairan lama menunggu 5 hari atau 1 minggu baru cair,1,Geri7398,Perbaikan teruss,data suruh lapak asik proses cair tunggu minggu cair,2,0.6657,tidak bisa login atau daftar
2024-03-13 23:32:21,"{'id': 41190530, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -IO\r\n', 'modified': '2024-01-10T03:16:11Z'}","Tampilan 8/10
System 0/10",1,helmi riza,"Aplikasi lambat, tidak sesuai fungsimya yg seharusnya mempermudah",tampil system,1,0.6536,tidak bisa login atau update data
2024-03-13 11:18:01,"{'id': 42597664, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala tidak bisa update agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -Dede', 'modified': '2024-03-15T01:14:00Z'}",suruh update tapi ngga bisa di update,1,wahyu febrian sujadmiko,tidak puas,suruh update ngga update,1,0.8615,tidak bisa login atau update data
2024-03-13 08:16:08,"{'id': 42597708, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala klaim Jaminan Hari Tua (JHT) agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -Dede', 'modified': '2024-03-15T01:17:45Z'}","Sudah di aplikasi ini nda bisa klaim di suruh ke lapak asik, baru di lapak asik saya udh berapa kali bikin itu pasti yg ke 6 terulang langsung eror link nya, datang ke kantor cabang terdekat dapat perilaku yg tidak meng enakan, malah di kasih tau nda bisa ke kantor, bpjs udh menyediakan lewat online padahal lewat online di persulit parah ling nyaa masih awur""an aplikasi nda bisa, aneh sumpah kalo memang ngga bisa di tarik saldo kita tinggal email atau wa, ngomong saldo mu saya makan tinggal begitu aja nda ush banyak ini itu lah, banyak yg mengaharap saldo itu bisa di tarik ketika keluar dari kerja tapi kalo sistem nya begini apa nda susah",1,Nmax6669,Malah di persulit,aplikasi nda klaim suruh lapak asik lapak asik daftar ulang error link kantor cabang perilaku meng kasih tau nda kantor bpjs sedia online online sulit parah ling nyaa awur an aplikasi nda aneh sumpah ngga tarik saldo tinggal email wa ngomong saldo mu makan tinggal nda ush mengaharap saldo tarik sistem nda susah,2,0.6882,tidak bisa login atau daftar
2024-03-10 01:12:57,"{'id': 42523167, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -Ryu', 'modified': '2024-03-12T03:49:22Z'}",Knpa pengkinian data susah banget buat masuk ya padahal apk udh mempuni tpi saat pengkinian data kurang,2,zrosee,Apk jmo,knpa data susah banget aplikasi tpi data,1,0.5266,tidak bisa login atau update data
