date,developerResponse,review,rating,isEdited,userName,title
2023-09-26 02:18:25,"{'id': 40355258, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:31:07Z'}","Tolong dong min diperbaiki, saya mau klaim lewat apps selalu aja kesalahan koneksi. Koneksi saya dari Wi-Fi sama provider hp tetep gabisa. Di uninstall install ulang gabisa juga buat login. Terus ini apps buat apa?",1,False,devy099,Keluhan apps error
2023-09-26 01:24:40,"{'id': 40355279, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:31:51Z'}","tolong di kembangin lagi dong aplikasi nya, jangan lemot begini, sinyal udah kenceng tapi aplikasi nya load terus.",1,False,anothersidelilie,lemot
2023-09-26 00:39:30,"{'id': 40355312, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. Perihal kendala cek saldo, silakan manambahkan nomor kepesertaan secara manual melalui JMO. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:32:34Z'}","Semenjak di upgrade kok gabisa logout, cek saldo gabisa. Cemana iniiiii",1,False,Kricika,Error
2023-09-26 00:20:16,"{'id': 40355340, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. Perihal kendala cek saldo, silakan manambahkan nomor kepesertaan secara manual melalui JMO. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:33:27Z'}","Wohh dahh mantapp. Ga ada error. Bisa cek saldo

bercyandaaa bercyandaaaaa~",1,False,unhappy user review,Wkwkwk
2023-09-25 13:15:40,"{'id': 40355520, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:38:35Z'}",Udah 3 hari mau cek saldo gangguan server terus kenapa yah tolong kepada developer di perbaiki lagi aplikasi nya supaya enak kepada yang pake nya terimakasih.,2,False,Raihan adytia,JMO mobile
2023-09-25 17:36:53,"{'id': 40355389, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:34:58Z'}","Gak jelasss minta update, tapi ngk bisa di update, dihapus trus ngk bisa download lagi taek",1,False,Rudi Purnomo,Apan si ni
2023-09-25 17:03:11,"{'id': 40355411, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:35:36Z'}","Abis di uninstall karna gabisa cek apa”, niatnya mau install ulang tp gabisa di install. Ini gimana si aplikasi?",1,False,Adaapasi,Hallo
2023-09-25 15:37:51,"{'id': 40355432, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:36:16Z'}",Aplikasi gak jelas. Masak sekelah BUMN aplikasi gak jelas . Kebanyakn korup,1,False,kiki gt,Aplikasi tidak bisa log out
2023-09-25 15:00:01,"{'id': 40355465, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:37:06Z'}",Gak jelas ni aplikasi makin update makin banyak masalah,1,False,15101111jajjs,Selalu bermasalah
2023-09-25 13:39:05,"{'id': 40355492, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:37:44Z'}",kenapa error trs sih??? kesalahan server katanya. gak jelas,1,False,denver248,error mulu
2023-09-25 12:33:41,"{'id': 40355564, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:40:12Z'}","Tolong dong kl emang niat mau digitalisasi,develop aplikasi yg bener lah,ini mah gimmick doang,emang ga ada budgetnya buat bikin aplikasi yg bener???",1,False,rachmatbudipryanto,Ini aplikasi apa’an 😅
2023-09-25 11:55:35,"{'id': 40355588, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:41:40Z'}",Aplikasi gk stabil wkwk,1,False,Mr. Jeeee,Aplikasi ampas
2023-09-25 12:12:28,"{'id': 40355580, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. Perihal kendala login JMO, silakan registrasi ulang secara langsung dengan fitur aktivasi akun yang akan muncul setelah akun terblokir. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:41:00Z'}",Sesudah update kenapa jadi error..aplikasi susah terbuka apalagi cek saldo errror terus,4,False,bahar225,Update
2023-09-25 11:54:49,"{'id': 40355600, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:42:17Z'}",Belajar lagi bikin apk ya…. Hehe ERROR TEROSS,1,False,rohdenova,Belajar lagi gays
2023-09-25 11:48:25,"{'id': 40355630, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. Perihal kendala cek saldo, silakan manambahkan nomor kepesertaan secara manual melalui JMO. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:43:08Z'}",Gk bisa check saldo njirrr (instasi pemerintah dari dulu gk ada yg baik),1,False,Sutro22,"Sering update bulanya membaik tambah buruk,,,,"
2023-09-25 08:37:47,"{'id': 40355659, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:44:33Z'}",Habis diperbarui malah gk bisa check saldo dan lain2,2,False,Josepn Wan,Error
2023-09-25 11:36:02,"{'id': 40355642, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:43:45Z'}",Gangguan mulu capek deh,1,False,wan127999,Jeka
2023-09-25 08:22:53,"{'id': 40355676, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. Perihal kendala login JMO, silakan registrasi ulang secara langsung dengan fitur aktivasi akun yang akan muncul setelah akun terblokir. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:45:31Z'}",Gk bisa login pas di update 😅😅😅,1,False,Azisjs,GAK BISA LOGIN
2023-09-25 08:17:27,"{'id': 40355692, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:46:47Z'}",aneh banget abis update malah gangguan server,1,False,mr.renbo,gabisa log in log out
2023-09-25 08:15:57,"{'id': 40355701, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:47:24Z'}",Beginilah kalo aplikasi yg dikelola pemerintah permasalahannya tetep sama. Engga BRI engga JMO sama,1,False,zyxxbxhuushshdudusjsjd,Eror
2023-09-25 07:43:49,"{'id': 40355716, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. Perihal kendala cek saldo, silakan manambahkan nomor kepesertaan secara manual melalui JMO. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:48:16Z'}",Error saat ingin cek saldo JHT dan profil,1,False,Weezzy420,Error
2023-09-25 07:01:05,"{'id': 40355726, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. Perihal kendala cek saldo, silakan manambahkan nomor kepesertaan secara manual melalui JMO. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:49:00Z'}",kenapa setelah di update malah sistem error yah gimana sih apk nya dan ngga bisa cek saldo,1,False,dickcha2638,setelah update server gk bisa dibuka
2023-09-25 06:49:19,"{'id': 40355756, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. Perihal kendala cek saldo, silakan manambahkan nomor kepesertaan secara manual melalui JMO. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:50:12Z'}",kenapa muter-muter doang sih. Gak bisa cek saldo lagi. Kuota ada padahal,1,False,abb hc,error
2023-09-25 04:21:36,"{'id': 40355782, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:50:51Z'}","Setelah update servernya malah jd error terus, jadinya JMO Mobile gk bisa digunakan sama sekali fitur2nya. Tolong diperbaiki.",1,False,fitz0507,SERVER ERROR
2023-09-25 04:20:45,"{'id': 38958516, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -VD', 'modified': '2023-09-17T08:16:48Z'}",Buruk,1,True,muhsyaefudin,Buruk
2023-09-25 04:11:06,"{'id': 40355794, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. Perihal kendala login JMO, silakan registrasi ulang secara langsung dengan fitur aktivasi akun yang akan muncul setelah akun terblokir. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:52:17Z'}",Abis diupdate malah gak bisa buka sama sekali 😂,1,False,ngeho,Kesalahan server
2023-09-25 02:59:47,"{'id': 40355858, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:54:45Z'}","Aplikasi ga berguna malah mempersulit, sama aja ujung2nya ke kantor juga",1,False,Shabirach,Ga berguna
2023-09-25 02:08:41,"{'id': 40355878, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. Perihal kendala cek saldo, silakan manambahkan nomor kepesertaan secara manual melalui JMO. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:55:25Z'}","tidak bisa cek saldo, aplikasi lemot, tidak bisa download kartu peserta, selalu error. tolong diperbaiki supaya mempermudah para pengguna. sudah di cek di website juga tp masa tertulis tidak ada saldo????",1,False,annastaya,ERROR
2023-09-25 01:08:49,"{'id': 40355935, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. Perihal gagal pengkinian data baik saat foto biometrik atau gagal tambah nomor Kartu Peserta Jamsostek (KPJ), serta saat gagal foto biometrik dengan tujuan klaim Jaminan Hari Tua (JHT) melalui aplikasi Jamsostek Mobile (JMO) maka akan muncul notifikasi yang mengarahkan klaim melalui Lapak Asik. Silakan Sahabat mengajukan klaim JHT melalui fitur tersebut, untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:57:58Z'}",njelehi... bbrp kali instal uninstall karna ga pernah bisa di foto biometrik... sesusah ini kah utk proses hak kita 🥲,1,False,listinr,aplikasi gagal
2023-09-25 01:48:31,"{'id': 40355922, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. Perihal gagal pengkinian data baik saat foto biometrik atau gagal tambah nomor Kartu Peserta Jamsostek (KPJ), serta saat gagal foto biometrik dengan tujuan klaim Jaminan Hari Tua (JHT) melalui aplikasi Jamsostek Mobile (JMO) maka akan muncul notifikasi yang mengarahkan klaim melalui Lapak Asik. Silakan Sahabat mengajukan klaim JHT melalui fitur tersebut, untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:57:22Z'}","Tolong dong min kenapa setiap buka JMO selalu loading terus padahal jaringan bagus disini dan 5g, mau pengkinian data susah bgt min mau cairin dana lagi urgent soalnya",3,False,Liseaja,Update lebih baik dong ini aplikasinya
2023-09-25 00:26:20,"{'id': 40355960, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T06:59:05Z'}",Kenapa sih setelah aplikasinya update jadi loading terus?? Pdhl sebelum diupdate lancar2 aja.,1,False,Agnes Zen,Eror
2023-09-24 23:56:11,"{'id': 40355980, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T07:00:06Z'}",Tai bgt ini apk,1,False,marahnya wonwoo,Ga jelas
2023-09-24 23:17:30,"{'id': 40356036, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T07:02:18Z'}","Bumn kalo bikin aplikasi g pernah bener emang. Udah di suruh wajib ikut, bikin aplikasi kaya tai. Kebanyakan orang bawaan si yg kerja. Pada g kompeten jadi pegawe. Aplikasi sampah emang. Dana nya aja gede, kualitasnya nol",1,False,galonpecah,G bisa login
2023-09-24 21:12:07,"{'id': 40356096, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. Perihal kendala login JMO, silakan registrasi ulang secara langsung dengan fitur aktivasi akun yang akan muncul setelah akun terblokir. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T07:04:08Z'}","Aplikasi tolong diperbaiki, setelah update tidak bisa login dan tidak bisa log out..",1,False,cissada,Update eror
2023-09-24 23:02:50,"{'id': 40356060, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T07:03:08Z'}","Mohon maaf ini lebih cepat darimana ya? Mau update version aja ga bisa😴 
Mana tiap buka selalu kelogout juga, ngga praktis. Lebih baik dibuat pin aja kl alesan keamanan ya",3,False,venny n,Can’t update app
2023-09-24 13:00:00,"{'id': 40356330, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T07:11:20Z'}",Aplikasi JMO Error. Tidak bisa cek saldo dan klaim. Tolong segera diperbaiki karna sedang butuh sekali.,2,False,Adittheo,Server error
2023-09-24 19:13:37,"{'id': 40356115, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T07:04:52Z'}","Fitur error, fitur tidak bisa dibuka karna ada error setelah di update version. Data profil juga kosong",1,False,iamita1986,Error setelah Update Version
2023-09-24 15:37:25,"{'id': 40356145, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T07:05:52Z'}","Aplikasi sampah. 

RAB buat develop pasti gede banget budgetnya. Tapi sampe ke developer duidnya dikebiri. 

Korupsi emang gada obat ckck.",1,False,bad.damn,Sampah
2023-09-24 15:21:38,"{'id': 40356190, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T07:07:28Z'}",Bagi saya aplikasi ini sangat belum bisa untuk digunakan saya user iphone sama sekali tidak bisa membuka maupun mengecek saldo saya jadi kedepannya saya harap aplikasi ini dibetulkan kembali JANGAN AMBIL UANGNYA AJA PELAYANANNYA DITINGKATKANN karena NEGARA TIDAK BOLEH BERBISNIS DENGAN RAKYATNYA (KORUPSI),1,False,Abenx666,APLIKASI JELEK
2023-09-24 14:46:26,"{'id': 40356221, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T07:08:23Z'}",padahal penting banget harusnya. tp gak bisa di akses,1,False,aaaaaaaarrrrriiiiii,aplikasi bobrok
2023-09-24 14:11:34,"{'id': 40356242, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T07:09:03Z'}","Setelah di update malah aneh.. boro boro mau mgecek saldo dll, log out aja gabisa! Keterangan masalah server. Di update bukannya makin mempermudah malah makin aneh ini",1,False,Ceritanya,Aneh
2023-09-24 13:47:49,"{'id': 40356275, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T07:09:46Z'}",Sudah di update malah gabisa di di buka aplikasi nya keluar keluar trus,3,False,aleavanya,Gabisa masuk aplikasi
2023-09-24 10:20:39,"{'id': 40356556, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T07:18:57Z'}","hi, tolong developer BPJS ,user gagal membuka apps!!",2,False,aldinaht.fxx,Error
2023-09-24 11:43:59,"{'id': 40356376, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. Perihal kendala login JMO, silakan registrasi ulang secara langsung dengan fitur aktivasi akun yang akan muncul setelah akun terblokir. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T07:12:49Z'}","Udah bolak balik verifikasi email,sandi udah sesuai tetep aja gabisa log in,Kacaw ni developer apps",1,False,mmek ping,Gabisa Log in
2023-09-24 11:38:58,"{'id': 40356409, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T07:13:55Z'}","Aplikasi sampah, server error mulu",1,False,Zoan93,Parah
2023-09-24 11:08:37,"{'id': 40356432, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RY', 'modified': '2023-11-27T07:14:44Z'}",Pembaruan rutin minim fungsi,1,False,bobi escobar,Pembaruan terus
